id,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
21456153,2020-10-07 00:24:49,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Gov Reynolds ranked 2nd behind only small state of New Hampshire for conservative fiscal responsibility Meaning Iowa balances its budget &amp; operates on a surplus under Reynolds/GOP legislature Just like Iowa families hv to balance their checkbook each wk Iowa balances theirs too
20774320,2020-09-08 20:22:32,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"More proof of Mississippi’s capabilities to provide for our national defense. @NavistarDefense invests $8M &amp; adds 500 jobs @ West Point, highlighting MS as a key defense industry player. Kudos to @mdaworks, @gtr_link, Clay Co., City of West Point &amp; @TVAnews on this major success!"
20995861,2020-09-17 18:21:58,SenMikeLee,88784440,Mike Lee,Republican,UT,No better way to celebrate #ConstitutionDay then by watching this series with @FedSoc reading the entire United States Constitution line by line.
21251494,2020-09-28 18:04:15,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"“A friend, a neighbor, a mom, who could soon serve on the highest court in the land” - @3rdHourTODAY."
21728751,2020-10-17 20:12:43,SenRickScott,131546062,Rick Scott,Republican,FL,"There should be no doubt that President Erdogan is not a fit ally for NATO. 

His actions make this clear. He has chosen to take the path of an authoritarian regime &amp; align himself with Putin, while making Israel an enemy."
21867752,2020-10-23 00:52:21,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"➡️ Open borders.   
➡️ Free health care for illegals.  
➡️ Less support for the police and more chaos and destruction on our streets.  
➡️ An expanded Supreme Court packed with new liberal activist judges."
20936063,2020-09-15 17:53:02,SenTedCruz,1074480192,Senator Ted Cruz,Republican,TX,"This afternoon I attended the ceremony for the signing of the Abraham Accords at the @WhiteHouse. This historic agreement will normalize relations between Israel, the UAE &amp; Bahrain. 
 
Read my statement on this effort to advance the cause of peace in the Middle East region here?"
21040125,2020-09-19 15:56:04,Perduesenate,1397501864,David Perdue,Republican,GA,"We’re all in this together as we continue fighting this unprecedented #COVID19 crisis, I urged all Georgians to:
Wash your hands
Watch your distance
Wear a mask
#GAsen #GApol"
21366967,2020-10-02 23:08:34,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,This is not true. I support renaming the post office in OKC after Oklahoma’s civil rights leader Clara Luper.
22003853,2020-10-28 18:12:31,SenJohnThune,296361085,Senator John Thune,Republican,SD,"The Facebook employee who is in charge of election integrity on the platform is a former Biden staffer. 
And, according to Mr. Zuckerberg, he isn’t even aware of it. 

Is there someone to balance this ideology in a similar election integrity role at his company? **crickets**"
21578313,2020-10-12 00:54:28,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"We need to focus on Judge Amy Coney Barrett’s qualifications
 and her understanding of the limited role of a judge under our Constitution – not on criticizing her religion or trying to pack the Court with more Justices who will turn it into a second legislative body."
20699258,2020-09-04 20:24:58,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"Four straight months of defying expectations and getting back on track faster than the experts said we could.

Now let’s push toward reopening and returning to the rocket ship economy created under @realDonaldTrump!"
21513500,2020-10-08 21:13:40,SenRickScott,131546062,Rick Scott,Republican,FL,"I applaud the Administration for recognizing the threat Iran poses and taking swift action.

Iran's responsible for much of the destruction in the Middle East &amp; supports terrorism around the world. It is about time all of Iran’s financial sector be cut off."
20937128,2020-09-15 18:33:32,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"For an effort that happens once every 10 years, w/ impacts that last for the next decade, this is far too important to not get right. The Census determines how much federal funding our local communities will receive for services like schools, roads &amp; other vital public services."
22010413,2020-10-28 22:06:12,SenRickScott,131546062,Rick Scott,Republican,FL,"It was great getting to chat with @ChrisEvans &amp; @MarkKassen today on the importance of holding Big Tech accountable and the selective censorship on today’s platforms. 

We must protect Americans’ right to freedom of speech. @ASP"
21955063,2020-10-26 23:29:38,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"Democrats can’t muster a decent argument against Judge Barrett’s record. Instead, they’re stoking fears about health care. The truth is they want to abolish your private health insurance."
21800892,2020-10-20 20:11:57,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Americans need help now. Rather than delaying with procedural tactics &amp; insisting on an all or nothing partisan wish list, I hope my Dem colleagues will work with us to get help to hurting Americans as soon as possible."
21110105,2020-09-22 18:53:25,SenatorRisch,1096059529,Jim Risch,Republican,ID,Farmers &amp; ranchers have worked tirelessly this year to provide for the American people. Now is not the time to strip away their safety net. Support for agriculture has long been bipartisan and should not be held as a bargaining chip. #idpol @FarmBureau @BeefUSA
21747643,2020-10-18 20:19:48,SenRickScott,131546062,Rick Scott,Republican,FL,"There is no reason why any country should sell arms to Iran. 

Iran is a leading sponsor of terror around the world. No one should be providing them with the tools to continue doing so, and any that do are supporting terrorism."
21790528,2020-10-20 14:35:38,MittRomney,50055701,Mitt Romney,Republican,UT,Applaud this joint effort by @SpencerJCox and @PetersonUtah to promote the Utah values of respect and civil discourse during campaign season. It’s vitally important that leaders at all levels follow Utah’s example and lower the heat.
21763405,2020-10-19 15:03:48,SenCapito,193794406,Shelley Moore Capito,Republican,WV,"This grant will help deploy a 205-mile fiber network and connect 6,054 people, 58 farms, 41 businesses, three fire stations, two public schools, and two post offices to high-speed broadband internet in Barbour, Randolph, Webster and Doddridge counties. #CapitoConnect"
22058551,2020-10-30 18:05:01,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"✅ Increasing transparency from insurers.
✅ Empowering consumers through upfront pricing.
 
President @realDonaldTrump is fulfilling his promise to make the health care industry work better for the American people."
21867863,2020-10-23 01:11:44,RandPaul,216881337,Senator Rand Paul,Republican,KY,VP Biden is prattling on about a “plan” that 1- sounds a lot like what we are already doing and 2- doesn’t mention opening more businesses and capacity and opening schools. #Debates2020
21829380,2020-10-21 17:53:48,SenJohnThune,296361085,Senator John Thune,Republican,SD,"Hard to believe that Senate Democrats just voted AGAIN to block COVID relief. There are Americans who can't feed their families because of the economic side effects of COVID-19 shutdowns, yet Democrats still refuse to act unless GOP allows 2.4 trillion in irresponsible spending."
20771591,2020-09-08 18:30:08,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"This will provide relief to Oklahoma farmers, ranchers, home builders, developers and energy industry that have long been plagued by the unneeded endangered listing of this species. Thanks to @POTUS’ and @USFWS, they will be operating with less red tape and unnecessary obstacles."
20988699,2020-09-17 14:17:10,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"So today, we’ve got a piece of legislation that would finish the job. It has broad bipartisan support and is based on recommendations that four of today’s witnesses gave us nearly seven years ago."
22105383,2020-11-01 22:17:55,senrobportman,18915145,Rob Portman,Republican,OH,"Businesses are incurring steep costs as they try to reopen in a safe and sustainable manner during the ongoing #COVID19 pandemic. 

That’s why we need to pass my Healthy Workplace Tax Credit to help businesses cover the cost of PPE, cleaning, reconfiguring workspaces &amp; testing."
21756584,2020-10-19 10:22:30,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"Senate Majority Leader MITCH MCCONNELL is going to tee up votes Tuesday on the Paycheck Protection Program and Wednesday on the rest of a $500-billion stimulus bill. Democrats are expected to block this, and it will almost certainly fail. @playbookplus #sad"
20941464,2020-09-15 21:37:48,SenCoryGardner,235217558,Cory Gardner,Republican,CO,"Reminder ➡️ It is a federal felony to fly unauthorized drones over wildfires. The brave men and women fighting wildfires to keep Coloradans safe have enough risks to their lives, don’t be one of them."
21593732,2020-10-12 17:05:00,SenatorWicker,264219447,Senator Roger Wicker,Republican,MS,"Twenty years ago, terrorists attacked the USS Cole in port, killing 17 sailors and injuring 37 others. Today the @USNavy will pause to remember those who were tragically lost, pay tribute to the heroic actions of the crew, and reflect on their proud legacy."
20826814,2020-09-10 18:10:13,SenCapito,193794406,Shelley Moore Capito,Republican,WV,"Had today’s motion passed, the Senate would have been able to move forward with legislation to provide:

➡️ An extension to the additional federal unemployment benefit for jobless workers.
 
➡️ A second round of funding for #PPP."
21829440,2020-10-21 17:55:40,SenatorRounds,2955485182,Senator Mike Rounds,Republican,SD,"South Dakotans &amp; all Americans continue to struggle because of the COVID-19 pandemic. The common-sense, targeted bill we tried to move forward today would have provided immediate relief to families, businesses, schools and healthcare providers at a time when they need it most."
21168909,2020-09-24 20:06:46,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"There are any number of reasons many talented people, particularly women, leave their careers for a period of time. @SenJackyRosen and I have a bill to aid reentry into the workforce for underrepresented individuals with #STEM related skills. Read more here:"
21142501,2020-09-23 20:43:18,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"This will prevent environmental fringe groups from commandeering shareholder meetings to pass resolutions aimed at pushing a political agenda.

It’s a win for our energy producers who have been the victims of such attacks.

I appreciate the SEC for taking appropriate action."
22036096,2020-10-29 19:48:31,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"21st Century Community Learning Centers have provided high-quality educational programming for over 20 years, inspiring students of all ages to learn, grow, and succeed. #COVID19 has been a major adjustment for everyone, but particularly for our students, teachers, and parents."
21892207,2020-10-23 21:00:56,SenRonJohnson,233737858,Senator Ron Johnson,Republican,WI,"Page 78 of my and @ChuckGrassley report: On Aug. 8, 2017, CEFC Infrastructure Investment wired $5 million to the bank account for Hudson West III."
20792902,2020-09-09 14:24:34,RoyBlunt,21269970,Senator Roy Blunt,Republican,MO,"The #RADx initiative, which @SenAlexander &amp; I worked together to fund, has been instrumental in developing #COVID19 testing technologies. Researchers have been working around the clock to expedite the innovation of an effective test that quickly delivers accurate results"
21865662,2020-10-22 21:47:52,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"Honored to be designated a @nfib ""Guardian of Small Business."" Small business owners and those they employ have my admiration and solid support, especially as we work to overcome the #COVID19 pandemic. @nfib_ms"
21887163,2020-10-23 17:45:56,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"#OTD 37 years ago 220 Marines and 21 other military personnel lost their lives when Iranian backed Hezbollah militants bombed their barracks in Beirut, Lebanon."
20965481,2020-09-16 17:19:17,Perduesenate,1397501864,David Perdue,Republican,GA,"Bonnie and I are saddened to hear of the passing of our good friend @BretBaier’s father. Bret is a consummate professional, and we wish him and his family well during this difficult time. #GAsen #GApol"
21143152,2020-09-23 21:07:10,JerryMoran,18632666,Senator Jerry Moran,Republican,KS,"Gale Sayers - the 'Kansas Comet' - leaves a formidable legacy behind with his recent passing. He was a remarkable athlete, a man of character and a fine representative of Kansas. May he Rest in Peace."
20744635,2020-09-07 16:00:02,SenatorRisch,1096059529,Jim Risch,Republican,ID,"Happy Labor Day! Thank you to Idaho’s essential workers who have worked hard throughout the pandemic to keep the power on, the water running, and our grocery shelves stocked. All of Idaho is deeply grateful, and may God bless you and keep you safe."
20855315,2020-09-11 20:22:33,JohnBoozman,5558312,Senator John Boozman,Republican,AR,Congratulations to Sergeant Major Thomas Payne on receiving the Medal of Honor today for his heroism during a 2015 prisoner rescue in Iraq. He's the first recipient of the award in the fight against ISIS. We're proud of and thankful for his service.
21107561,2020-09-22 17:30:31,BillCassidy,55677432,"Bill Cassidy, M.D.",Republican,LA,Today is #NationalVoterRegistrationDay and it is more important than ever that conservatives get out to vote. The last day to register to vote in person is October 5th. Online voter registration ends October 13th.
21598601,2020-10-12 20:45:03,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,Not a single Democrat on the Senate Judiciary Committee discussed Judge Barrett’s qualifications in their opening statements. Instead they focused on criticizing @realdonaldtrump &amp; trying to make Americans afraid of Judge Amy Coney Barrett.
22003825,2020-10-28 18:11:17,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Congrats @USAmbIsrael &amp; @realdonaldtrump
on moving to allow diverse investment in economic development in the West Bank. This brings Israelis, Palestinians &amp; others together, allowing them to engage in business &amp; forge relationships that are essential to bringing lasting peace."
21383166,2020-10-03 20:06:37,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,11 Alaska entities received grants from the Demonstration Grants for Indian Children program to provide projects that will improve the educational opportunities of Alaska Native students.
22096875,2020-11-01 13:48:07,marcorubio,15745368,Marco Rubio,Republican,FL,"a great multitude...from every nation,race,people &amp; tongue...stood before the throne &amp; before the Lamb,wearing white robes &amp; holding palm branches in their hands.They cried out in a loud voice: “Salvation comes from our God,who is seated on the throne &amp; from the Lamb”

Rev 7:9-10"
22126590,2020-11-02 21:17:17,SenPatRoberts,75364211,Senator Pat Roberts,Republican,KS,"I have many special memories of Barry, in particular our times together on the “Pat and Dan Show,” where he moderated lively discussions between former Congressman Dan Glickman, our state agriculture groups and myself."
20743732,2020-09-07 15:15:39,BillCassidy,55677432,"Bill Cassidy, M.D.",Republican,LA,Today we celebrate the hard working men and women across this country.  Laura and I hope everyone has a safe and happy Labor Day.
21106097,2020-09-22 16:47:49,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"After MS veterans told me about a lack of rapid #COVID19 testing at the Armed Forces Retirement Home in @CityofGulfport, I wrote to @DLAMIL requesting that be rectified. Grateful for the quick turn-around and pleased our veterans will benefit. Read more here:"
21016974,2020-09-18 15:38:46,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,IA farmers on Monday can apply for next round of coronavirus related losses at USDA &amp; now includes turkey producers for 1st time something Ernst &amp; I hv been asking for Thx @realdonaldtrump for recognizing the critical role farmers play in feeding/fueling the world
21655319,2020-10-14 20:46:01,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"Senator Mazie Hirono said Judge Barrett’s religious views should not be off limits in the confirmation process. 

A reminder to @maziehirono: the First Amendment and federal civil rights law prohibit religious litmus tests to take public office."
21803712,2020-10-20 22:10:24,JohnBoozman,5558312,Senator John Boozman,Republican,AR,It’s disappointing that my colleagues across the aisle don’t have the same urgency to advance this bill to support our small businesses with this much-needed relief.
21654495,2020-10-14 20:14:39,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"Left wing leaders are banning church services but encouraging violent rioters and protestors to flood the streets. 

That’s not how the First Amendment works, and Judge Amy Coney Barrett will protect our right to practice our faith."
20696935,2020-09-04 18:12:22,SenCoryGardner,235217558,Cory Gardner,Republican,CO,".@HHSgov acted to make assisted living facilities eligible for support through the Provider Relief Fund, at my request. I fought to get this done because this funding will help support the health and safety of assisted living residents during the #COVID19 pandemic."
21381256,2020-10-03 18:15:31,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"It broke my heart to miss out on such a great moment for Mississippi – the Grand Opening of the new Mississippi Trade Mart! Congratulations and thank you to everyone involved, and am pleased my daughter, Anna-Michael, was there to speak on my behalf! @CommAndyGipson"
20830779,2020-09-10 20:52:16,senrobportman,18915145,Rob Portman,Republican,OH,"Pleased @USDOT awarded $23.6 million to the #Toledo Metropolitan Area Council of Governments to support improvements to the city’s downtown area. 

This project will transform the downtown Toledo riverfront &amp; boost opportunities for job creation &amp; economic growth."
21700435,2020-10-16 15:52:38,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,Glad @GovAbbott has pledged $167 million in #CARESAct funding toward rental assistance and another $4.2 million in legal aid help to be distributed through the Texas Supreme Court.  @HoustonChron
21017306,2020-09-18 15:48:50,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"As a pilot myself, I know how important maintaining &amp; upgrading Oklahoma’s airports are to the well-being and economic growth of our state. Airports are key to economic development in local communities and this nearly $16M in funding to Oklahoma's airports is critical right now."
20873614,2020-09-12 20:04:07,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,It’s been 72 hours since I released 11 years of state and federal tax returns and challenged @HarrisonJaime to do the same. Crickets. What is he hiding?
20938165,2020-09-15 19:14:10,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"My latest e-newsletter, which includes highlights of some of my work with Mississippians as we work our way through the ongoing COVID-19 pandemic:"
21522453,2020-10-09 10:11:45,marcorubio,15745368,Marco Rubio,Republican,FL,"“Every kingdom divided against itself will be laid waste and house will fall against house.”

Luke 11:17"
22003720,2020-10-28 18:07:07,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Congrats @USAmbFriedman &amp; @realdonaldtrump on moving to allow diverse investment in economic development in the West Bank. This brings Israelis, Palestinians &amp; others together, allowing them to engage in business &amp; forge relationships that are essential to bringing lasting peace."
21981180,2020-10-27 21:11:44,RoyBlunt,21269970,Senator Roy Blunt,Republican,MO,"I’m proud to announce that @SPSR6 is receiving over $1 million in grant funding to build a community safe room. This project has been a top priority for the community, and I’m glad they’ll have the funding they need to build this life-saving facility."
21654463,2020-10-14 20:13:28,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"On the Supreme Court, Judge Amy Coney Barrett will protect and defend the First Amendment for all Americans."
21254833,2020-09-28 20:22:24,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,Encouraged by this significant contribution to @ANHC and other organizations that will help Alaska Native &amp; other impacted minority communities recover from the #COVID19 pandemic and have the support they need to promote and maintain arts and cultural heritage programs.
20869801,2020-09-12 16:22:28,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Less than a month after the historic agreement between UAE and Israel @realdonaldtrump pulled off a deal for Bahrain and Israel to normalize relations. Progress on Middle East Peace accelerating
21863537,2020-10-22 20:17:33,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,More California money flooding in for MJ Hegar.  That is on top of the $15 million NY Senator Schumer has bankrolled.  They will soon learn that a Texas Senate seat is not for sale. #NotOnMyWatch
22079753,2020-10-31 17:29:08,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,The number 1 responsibility of federal govt is defending Americans The members of our military who successfully rescued the American who had been kidnapped in Africa deserve our sincere appreciation for this successful mission &amp; everything they do 2protect our gr8 country
20694300,2020-09-04 16:12:36,SenRickScott,131546062,Rick Scott,Republican,FL,"The US continues to crack down on @NicolasMaduro’s cronies plotting to interfere with Venezuela’s democracy &amp; steal the elections.

I applaud the administration for their unwavering commitment to the people of VZ."
21342012,2020-10-02 00:01:35,SenDanSullivan,2891210047,Sen. Dan Sullivan,Republican,AK,"#SaveOurSeas 2.0 will improve our nation's ability to respond to #marinedebris events, lead to greater international cooperation on preventing trash from reaching the oceans, and spark innovation to manage and possibly even reuse plastic waste."
20960443,2020-09-16 14:47:21,SenRickScott,131546062,Rick Scott,Republican,FL,"Just received a briefing from @NHC_Atlantic Dir. Ken Graham on Hurricane #Sally. 

Storm is still extremely slow moving, and bringing heavy rainfall and strong rip currents. Floridians should stay out of flooded areas, off the beaches and remain alert."
21875852,2020-10-23 10:45:06,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"Sounds familiar.  Biden record one of broken promises, such that no D defends the ACA's high premiums and deductibles, so he offers a ""new plan"" altogether.  Meanwhile @mjhegar , Bernie, Warren et al push for a government run single-payer system.  Classic bait and switch."
21101771,2020-09-22 14:20:55,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Tough yr 4 farmers across the Midwest &amp; Spkr Pelosi said CCC funding is a Republican ask &amp; House Dems didn’t include in absolutely necessary bill so u don’t shutdown govt Isn’t Pelosi really saying only Republicans support farmers? What’s wrong w the democrats?
21366739,2020-10-02 22:38:05,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"Like millions of Americans, I'm wishing @realDonaldTrump  and @FLOTUS well regarding their COVID-19 infections. @SenMikeLee informed me today that he expects to be back at the @senjudiciary, fully engaged, by Oct. 12. I talked to Mike today - he's in good spirits and on the mend."
21830809,2020-10-21 18:35:52,JerryMoran,18632666,Senator Jerry Moran,Republican,KS,"I voted in support of targeted #COVID19 relief to provide relief to small businesses &amp; the hardworking Americans they employ, schools across our country and support for testing &amp; vaccines."
21255063,2020-09-28 20:30:37,Perduesenate,1397501864,David Perdue,Republican,GA,"In 2017, Judge Amy Coney Barrett was confirmed as a United States Circuit Judge for the Seventh Circuit with a bipartisan vote. I was proud to support her nomination then, and I’m proud to support her nomination to the nations’ highest court! #GAsen #gapol #SCOTUS"
21251426,2020-09-28 18:01:56,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"FUN FACT: Judge Barrett went to college in Tennessee. A Rhodes College alum, she was a star student: magna cum laude graduate, most outstanding English major, and winner of best senior thesis."
21168498,2020-09-24 19:48:35,SenatorFischer,1071402577,Senator Deb Fischer,Republican,NE,Today Nebraska lost one of its finest citizens. Judge Laurie Smith Camp was a friend and a well-respected jurist. I appreciated her counsel on the 3 vacancies on Nebraska’s federal courts we worked to fill. I am saddened by her passing &amp; send my deepest condolences to her family.
21165962,2020-09-24 18:07:14,SenRickScott,131546062,Rick Scott,Republican,FL,"?LIVE TV ALERT!

Looking forward to joining @cvpayne on @FoxBusiness at 2:15PM to discuss the latest in the Senate regarding the SCOTUS confirmation and Florida’s role in the 2020 election. Tune in!"
20971399,2020-09-16 20:53:04,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"Congratulations, Prime Minister Suga Yoshihide @sugawitter. We look forward to working together and continuing to maintain a strong people-to-people, economic, and military relationship with Japan."
22033844,2020-10-29 18:13:56,MittRomney,50055701,Mitt Romney,Republican,UT,"The Millers have been excellent stewards of the @UtahJazz franchise for more than 35 years—and their commitment to Utah has been unmatched. I have no doubt that @RyanQualtrics will carry on the torch. Congratulations, Ryan!"
20826815,2020-09-10 18:10:14,SenCapito,193794406,Shelley Moore Capito,Republican,WV,"➡️ More than $100 billion to help K-12 schools and universities re-open.
 
➡️ Billions more for testing, contact tracing, treatments, and vaccines.
 
➡️ More choice and flexibility for families to navigate education and childcare."
21857505,2020-10-22 16:37:09,SenRickScott,131546062,Rick Scott,Republican,FL,"Reports that Iran and Russia are trying to meddle in our elections clearly shows that there are those intent on disrupting our democracy.
 
I am glad the @FBI &amp; other federal law enforcement agencies are investigating this. We must protect our free and fair elections."
21955655,2020-10-27 00:20:56,SenTedCruz,1074480192,Senator Ted Cruz,Republican,TX,Confirming Judge Barrett is a great victory for every American who cherishes our fundamental liberties. #JusticeBarrett #SCOTUS
21478322,2020-10-07 17:14:33,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"From @US_EDA funding infrastructure improvements in Altus and supporting renovations at the Woodward Industrial Airpark to @USDOT supporting upgrades to the Route 66 Bridgeport Bridge and funding the Kiamichi Tri-State Freight Rail Improvement Project, Oklahomans benefit."
21396534,2020-10-04 15:55:48,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"Further evidence Democrats see SCOTUS as a third political branch, not head of an independent judiciary.  If they saw judges as empires, just calling balls and strikes, why threaten court packing, which would guarantee - as per RBG - its status as an unelected political body."
22058539,2020-10-30 18:04:32,SenJohnHoeven,382791093,Senator John Hoeven,Republican,ND,"Great news: #NorthDakota IPP will transition to a permanent program &amp; we’ll continue working with the test site, @GrandSkyND, @NorthDakotaDOT, our universities and administration to make #NDUAS the first to conduct statewide unmanned flights without visual observers."
21682196,2020-10-15 19:09:39,JohnBoozman,5558312,Senator John Boozman,Republican,AR,"Help make sure Arkansas gets counted accurately in the 2020 Census — today is the last day, so don’t wait. Make sure your friends and family #GetCounted too. Go online or call the number below."
20725515,2020-09-06 15:46:07,SenRickScott,131546062,Rick Scott,Republican,FL,"The people of #HongKong are sending a clear message to Communist China.

No corrupt new security law will silence their hunger for democracy, human rights, and freedom."
21308732,2020-09-30 19:47:53,senatemajldr,1249982359,Leader McConnell,Republican,KY,"Democrats want to pack the Supreme Court. Vice President Biden refused to rule it out last night. Now Senate Democrats are demanding promises and pre-commitments from Judge Barrett.
 
Judicial independence is vital to the rule of law. Why are Republicans alone in defending it?"
21024163,2020-09-18 20:23:03,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"Happy birthday to the @USAirForce!
 
Hey @GenCQBrownJr, don’t forget to let me know when you have close to as many flight hours as me!"
20803531,2020-09-09 20:54:19,SenHydeSmith,983348251972816896,U.S. Senator Cindy Hyde-Smith,Republican,MS,"Thankful @realdonaldtrump nominated qualified, impressive and solid conservative candidates to these MS federal district court vacancies. @SenatorWicker &amp; I are proud to support Kristi Johnson &amp; Taylor McNeel, &amp; encourage @SenJudiciary to approve their nominations expeditiously."
21945679,2020-10-26 16:37:46,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"By a 59-41 margin, registered voters say the Senate should vote on the nomination before Election Day in a Dallas Morning News/University of Texas at Tyler poll released on Sunday."
21653545,2020-10-14 19:41:19,HawleyMO,2352629311,Josh Hawley,Republican,MO,Biden campaign doesn’t deny veracity of Biden emails as reported by @nypost. But @Facebook @Twitter continue the censorship campaign
21955696,2020-10-27 00:23:57,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,"The republican senate has confirmed 220 federal judges nominated by @realDonaldTrump incl 3 Supreme Court justices w 2nite’s confirmation of Justice Amy Coney Barrett This is another PROMISE MADE, PROMISE KEPT by Pres Trump"
21913842,2020-10-25 03:09:32,MarthaMcSally,482450423,Martha McSally for U.S. Senate,Republican,AZ,"Absolute honor to have the support of hero astronaut Buzz Aldrin in this mission! 

We must hold this seat, the Senate, and save the country. It's a dog fight, and as we fighter pilots say: Fight's On! ??"
21964111,2020-10-27 11:13:45,marcorubio,15745368,Marco Rubio,Republican,FL,"Last night a working mother of 7 was confirmed by the Senate and then sworn in as an associate justice of the Supreme Court by an African American associate justice. 

What a country!"
21831129,2020-10-21 18:46:02,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"Today, Senate Republicans attempted once again to deliver critical assistance to the families, workers, schools, hospitals, and small businesses that are all struggling as a result of the COVID-19 pandemic."
21587047,2020-10-12 12:53:32,HawleyMO,2352629311,Josh Hawley,Republican,MO,Judiciary Committee about to gavel in to begin hearings for #AmyConeyBarrett - I hope Democrats today will clearly renounce their attacks on her religious faith and admit these attacks have been wrong and bigoted
21996304,2020-10-28 13:33:46,SenRickScott,131546062,Rick Scott,Republican,FL,"Getting ready to join my colleagues for the @SenateCommerce hearing at 10AM.

Today, these CEOs will answer, on the record and under oath, why they are interfering with free speech and targeting conservatives."
21857815,2020-10-22 16:48:01,senrobportman,18915145,Rob Portman,Republican,OH,"Judge Barrett is one step away from the Supreme Court.

I enjoyed meeting w/ her yesterday &amp; look forward to voting for her confirmation on the floor soon!"
20974286,2020-09-17 00:03:44,SenRickScott,131546062,Rick Scott,Republican,FL,"There is plenty of evidence of @NicolasMaduro’s human rights violations &amp; corruption. Yet the @UN has allowed this pariah to have a seat on the Human Rights Council.

The US &amp; the International Community are not fooled by the regime’s theatrics. It’s time for the UN to catch up."
21942379,2020-10-26 14:20:24,SenJoniErnst,2856787757,Joni Ernst,Republican,IA,"Judge Barrett’s academic and professional qualifications are above reproach.
 
She has shown a commitment to the law and Constitution, and an even hand in applying the sacred tenets of our democracy."
22065209,2020-10-30 23:21:15,senrobportman,18915145,Rob Portman,Republican,OH,I’m pleased our report paved the way for the Trump administration’s action today &amp; I’ll continue to work on bipartisan legislation to ensure necessary reforms in the art industry as well as working with federal agencies to make sure U.S. sanctions are effective.
21130846,2020-09-23 14:16:46,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"Congress funded the so-called “shark tank”, or Rapid Acceleration of Diagnostics (RADx) initiative at @NIH, with the objective of developing and deploying tens of millions of new, reliable, inexpensive rapid tests."
21999164,2020-10-28 15:21:37,SenJohnHoeven,382791093,Senator John Hoeven,Republican,ND,"#NorthDakota is the premiere location for UAS, with partnerships &amp; expertise that reach across all levels of government, the military, private industry and our world-class universities and we appreciate these two joining us to highlight #NDUAS’s leadership."
21629005,2020-10-13 22:05:34,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"I’m so proud of these Tennessee workers, the contractors and the entire community, who have gone above and beyond to complete Vision 2020."
